id,objectid,n_tokens_text,nb_text_rows,response,response_type,response_original,nb_queries,score_type,response_id,score_dist_mean,id_dist_mean,sufficient_responses
291,291,28,1,30.0,numeric,"{""Score"": 30}",1,typ1,typ1_631,,id,True
292,292,69,1,20.0,numeric,"{""Score"": 20}",1,typ1,typ1_632,,id,True
39,39,48,1,85.0,numeric,"{""Score"": 85}",1,typ1,typ1_633,,id,True
204,204,72,1,50.0,numeric,"{""Score"": 50}",1,typ1,typ1_634,,id,True
720,720,96,1,90.0,numeric,"{""Score"": 90}",1,typ1,typ1_635,,id,True
721,721,70,1,20.0,numeric,"{""Score"": 20}",1,typ1,typ1_636,,id,True
595,595,84,1,75.0,numeric,"{""Score"": 75}",1,typ1,typ1_637,,id,True
343,343,26,1,85.0,numeric,"{""Score"": 85}",1,typ1,typ1_638,,id,True
698,698,18,1,0.0,numeric,"{""Score"": 0}",1,typ1,typ1_639,,id,True
665,665,38,1,20.0,numeric,"{""Score"": 20}",1,typ1,typ1_640,,id,True
65,65,89,1,50.0,numeric,"{""Score"": 50}",1,typ1,typ1_641,,id,True
699,699,53,1,50.0,numeric,"{""Score"": 50}",1,typ1,typ1_642,,id,True
872,872,59,1,5.0,numeric,"{""Score"": 5}",1,typ1,typ1_643,,id,True
322,322,28,1,80.0,numeric,"{""Score"": 80}",1,typ1,typ1_644,,id,True
357,357,54,1,80.0,numeric,"{""Score"": 80}",1,typ1,typ1_645,,id,True
128,128,38,1,50.0,numeric,"{""Score"": 50}",1,typ1,typ1_646,,id,True
165,165,37,1,50.0,numeric,"{""Score"": 50}",1,typ1,typ1_647,,id,True
844,844,66,1,85.0,numeric,"{""Score"": 85}",1,typ1,typ1_648,,id,True
777,777,71,1,20.0,numeric,"{""Score"": 20}",1,typ1,typ1_649,,id,True
701,701,81,1,70.0,numeric,"{""Score"": 70}",1,typ1,typ1_650,,id,True
398,398,69,1,70.0,numeric,"{""Score"": 70}",1,typ1,typ1_651,,id,True
662,662,66,1,90.0,numeric,"{""Score"": 90}",1,typ1,typ1_652,,id,True
497,497,61,1,80.0,numeric,"{""Score"": 80}",1,typ1,typ1_653,,id,True
296,296,80,1,90.0,numeric,"{""Score"": 90}",1,typ1,typ1_654,,id,True
294,294,63,1,90.0,numeric,"{""Score"": 90}",1,typ1,typ1_655,,id,True
544,544,29,1,40.0,numeric,"{""Score"": 40}",1,typ1,typ1_656,,id,True
793,793,55,1,95.0,numeric,"{""Score"": 95}",1,typ1,typ1_657,,id,True
304,304,58,1,20.0,numeric,"{""Score"": 20}",1,typ1,typ1_658,,id,True
686,686,52,1,95.0,numeric,"{""Score"": 95}",1,typ1,typ1_659,,id,True
123,123,82,1,0.0,numeric,"{""Score"": 0}",1,typ1,typ1_660,,id,True
498,498,54,1,20.0,numeric,"{""Score"": 20}",1,typ1,typ1_661,,id,True
877,877,59,1,95.0,numeric,"{""Score"": 95}",1,typ1,typ1_662,,id,True
71,71,62,1,95.0,numeric,"{""Score"": 95}",1,typ1,typ1_663,,id,True
119,119,89,1,80.0,numeric,"{""Score"": 80}",1,typ1,typ1_664,,id,True
324,324,60,1,50.0,numeric,"{""Score"": 50}",1,typ1,typ1_665,,id,True
382,382,52,1,95.0,numeric,"{""Score"": 95}",1,typ1,typ1_666,,id,True
627,627,64,1,85.0,numeric,"{""Score"": 85}",1,typ1,typ1_667,,id,True
751,751,64,1,20.0,numeric,"{""Score"": 20}",1,typ1,typ1_668,,id,True
688,688,75,1,70.0,numeric,"{""Score"": 70}",1,typ1,typ1_669,,id,True
597,597,56,1,40.0,numeric,"{""Score"": 40}",1,typ1,typ1_670,,id,True
873,873,79,1,85.0,numeric,"{""Score"": 85}",1,typ1,typ1_671,,id,True
52,52,54,1,85.0,numeric,"{""Score"": 85}",1,typ1,typ1_672,,id,True
804,804,50,1,20.0,numeric,"{""Score"": 20}",1,typ1,typ1_673,,id,True
305,305,53,1,90.0,numeric,"{""Score"": 90}",1,typ1,typ1_674,,id,True
139,139,45,1,80.0,numeric,"{""Score"": 80}",1,typ1,typ1_675,,id,True
821,821,60,1,85.0,numeric,"{""Score"": 85}",1,typ1,typ1_676,,id,True
674,674,70,1,85.0,numeric,"{""Score"": 85}",1,typ1,typ1_677,,id,True
309,309,55,1,50.0,numeric,"{""Score"": 50}",1,typ1,typ1_678,,id,True
70,70,45,1,100.0,numeric,"{""Score"": 100}",1,typ1,typ1_679,,id,True
528,528,29,1,50.0,numeric,"{""Score"": 50}",1,typ1,typ1_680,,id,True
465,465,57,1,10.0,numeric,"{""Score"": 10}",1,typ1,typ1_681,,id,True
318,318,45,1,85.0,numeric,"{""Score"": 85}",1,typ1,typ1_682,,id,True
258,258,59,1,80.0,numeric,"{""Score"": 80}",1,typ1,typ1_683,,id,True
113,113,68,1,85.0,numeric,"{""Score"": 85}",1,typ1,typ1_684,,id,True
624,624,35,1,80.0,numeric,"{""Score"": 80}",1,typ1,typ1_685,,id,True
554,554,83,1,95.0,numeric,"{""Score"": 95}",1,typ1,typ1_686,,id,True
356,356,68,1,80.0,numeric,"{""Score"": 80}",1,typ1,typ1_687,,id,True
814,814,50,1,90.0,numeric,"{""Score"": 90}",1,typ1,typ1_688,,id,True
83,83,47,1,80.0,numeric,"{""Score"": 80}",1,typ1,typ1_689,,id,True
183,183,68,1,95.0,numeric,"{""Score"": 95}",1,typ1,typ1_690,,id,True
182,182,33,1,0.0,numeric,"{""Score"": 0}",1,typ1,typ1_691,,id,True
144,144,59,1,85.0,numeric,"{""Score"": 85}",1,typ1,typ1_692,,id,True
843,843,40,1,95.0,numeric,"{""Score"": 95}",1,typ1,typ1_693,,id,True
298,298,61,1,50.0,numeric,"{""Score"": 50}",1,typ1,typ1_694,,id,True
657,657,81,1,90.0,numeric,"{""Score"": 90}",1,typ1,typ1_695,,id,True
827,827,56,1,50.0,numeric,"{""Score"": 50}",1,typ1,typ1_696,,id,True
506,506,75,1,85.0,numeric,"{""Score"": 85}",1,typ1,typ1_697,,id,True
691,691,28,1,80.0,numeric,"{""Score"": 80}",1,typ1,typ1_698,,id,True
87,87,18,1,0.0,numeric,"{""Score"": 0}",1,typ1,typ1_699,,id,True
313,313,24,1,70.0,numeric,"{""Score"": 70}",1,typ1,typ1_700,,id,True
807,807,48,1,90.0,numeric,"{""Score"": 90}",1,typ1,typ1_701,,id,True
613,613,47,1,50.0,numeric,"{""Score"": 50}",1,typ1,typ1_702,,id,True
11,11,69,1,70.0,numeric,"{""Score"": 70}",1,typ1,typ1_703,,id,True
778,778,56,1,50.0,numeric,"{""Score"": 50}",1,typ1,typ1_704,,id,True
364,364,46,1,50.0,numeric,"{""Score"": 50}",1,typ1,typ1_705,,id,True
884,884,45,1,50.0,numeric,"{""Score"": 50}",1,typ1,typ1_706,,id,True
194,194,36,1,20.0,numeric,"{""Score"": 20}",1,typ1,typ1_707,,id,True
593,593,77,1,85.0,numeric,"{""Score"": 85}",1,typ1,typ1_708,,id,True
653,653,36,1,80.0,numeric,"{""Score"": 80}",1,typ1,typ1_709,,id,True
401,401,63,1,80.0,numeric,"{""Score"": 80}",1,typ1,typ1_710,,id,True
82,82,82,1,85.0,numeric,"{""Score"": 85}",1,typ1,typ1_711,,id,True
668,668,72,1,95.0,numeric,"{""Score"": 95}",1,typ1,typ1_712,,id,True
760,760,58,1,20.0,numeric,"{""Score"": 20}",1,typ1,typ1_713,,id,True
840,840,69,1,30.0,numeric,"{""Score"": 30}",1,typ1,typ1_714,,id,True
74,74,29,1,90.0,numeric,"{""Score"": 90}",1,typ1,typ1_715,,id,True
728,728,70,1,85.0,numeric,"{""Score"": 85}",1,typ1,typ1_716,,id,True
250,250,60,1,70.0,numeric,"{""Score"": 70}",1,typ1,typ1_717,,id,True
237,237,51,1,50.0,numeric,"{""Score"": 50}",1,typ1,typ1_718,,id,True
145,145,86,1,10.0,numeric,"{""Score"": 10}",1,typ1,typ1_719,,id,True
815,815,19,1,85.0,numeric,"{""Score"": 85}",1,typ1,typ1_720,,id,True
130,130,41,1,0.0,numeric,"{""Score"": 0}",1,typ1,typ1_721,,id,True
575,575,57,1,95.0,numeric,"{""Score"": 95}",1,typ1,typ1_722,,id,True
514,514,74,1,85.0,numeric,"{""Score"": 85}",1,typ1,typ1_723,,id,True
854,854,62,1,90.0,numeric,"{""Score"": 90}",1,typ1,typ1_724,,id,True
647,647,62,1,95.0,numeric,"{""Score"": 95}",1,typ1,typ1_725,,id,True
722,722,68,1,50.0,numeric,"{""Score"": 50}",1,typ1,typ1_726,,id,True
442,442,68,1,90.0,numeric,"{""Score"": 90}",1,typ1,typ1_727,,id,True
477,477,63,1,0.0,numeric,"{""Score"": 0}",1,typ1,typ1_728,,id,True
536,536,43,1,0.0,numeric,"{""Score"": 0}",1,typ1,typ1_729,,id,True
168,168,67,1,95.0,numeric,"{""Score"": 95}",1,typ1,typ1_730,,id,True
148,148,47,1,90.0,numeric,"{""Score"": 90}",1,typ1,typ1_731,,id,True
289,289,8,1,50.0,numeric,"{""Score"": 50}",1,typ1,typ1_732,,id,True
14,14,75,1,20.0,numeric,"{""Score"": 20}",1,typ1,typ1_733,,id,True
385,385,55,1,10.0,numeric,"{""Score"": 10}",1,typ1,typ1_734,,id,True
818,818,59,1,50.0,numeric,"{""Score"": 50}",1,typ1,typ1_735,,id,True
77,77,103,1,90.0,numeric,"{""Score"": 90}",1,typ1,typ1_736,,id,True
745,745,32,1,50.0,numeric,"{""Score"": 50}",1,typ1,typ1_737,,id,True
451,451,43,1,85.0,numeric,"{""Score"": 85}",1,typ1,typ1_738,,id,True
34,34,57,1,95.0,numeric,"{""Score"": 95}",1,typ1,typ1_739,,id,True
346,346,35,1,85.0,numeric,"{""Score"": 85}",1,typ1,typ1_740,,id,True
435,435,50,1,80.0,numeric,"{""Score"": 80}",1,typ1,typ1_741,,id,True
389,389,62,1,90.0,numeric,"{""Score"": 90}",1,typ1,typ1_742,,id,True
656,656,39,1,90.0,numeric,"{""Score"": 90}",1,typ1,typ1_743,,id,True
694,694,63,1,50.0,numeric,"{""Score"": 50}",1,typ1,typ1_744,,id,True
744,744,60,1,85.0,numeric,"{""Score"": 85}",1,typ1,typ1_745,,id,True
585,585,59,1,90.0,numeric,"{""Score"": 90}",1,typ1,typ1_746,,id,True
383,383,64,1,80.0,numeric,"{""Score"": 80}",1,typ1,typ1_747,,id,True
57,57,39,1,90.0,numeric,"{""Score"": 90}",1,typ1,typ1_748,,id,True
245,245,27,1,85.0,numeric,"{""Score"": 85}",1,typ1,typ1_749,,id,True
556,556,55,1,80.0,numeric,"{""Score"": 80}",1,typ1,typ1_750,,id,True
604,604,58,1,80.0,numeric,"{""Score"": 80}",1,typ1,typ1_751,,id,True
349,349,60,1,95.0,numeric,"{""Score"": 95}",1,typ1,typ1_752,,id,True
658,658,24,1,80.0,numeric,"{""Score"": 80}",1,typ1,typ1_753,,id,True
414,414,78,1,85.0,numeric,"{""Score"": 85}",1,typ1,typ1_754,,id,True
712,712,65,1,70.0,numeric,"{""Score"": 70}",1,typ1,typ1_755,,id,True
473,473,62,1,20.0,numeric,"{""Score"": 20}",1,typ1,typ1_756,,id,True
138,138,48,1,90.0,numeric,"{""Score"": 90}",1,typ1,typ1_757,,id,True
223,223,67,1,80.0,numeric,"{""Score"": 80}",1,typ1,typ1_758,,id,True
220,220,48,1,0.0,numeric,"{""Score"": 0}",1,typ1,typ1_759,,id,True
67,67,48,1,50.0,numeric,"{""Score"": 50}",1,typ1,typ1_760,,id,True
621,621,67,1,50.0,numeric,"{""Score"": 50}",1,typ1,typ1_761,,id,True
466,466,59,1,85.0,numeric,"{""Score"": 85}",1,typ1,typ1_762,,id,True
524,524,70,1,90.0,numeric,"{""Score"": 90}",1,typ1,typ1_763,,id,True
16,16,52,1,20.0,numeric,"{""Score"": 20}",1,typ1,typ1_764,,id,True
429,429,79,1,85.0,numeric,"{""Score"": 85}",1,typ1,typ1_765,,id,True
89,89,72,1,50.0,numeric,"{""Score"": 50}",1,typ1,typ1_766,,id,True
485,485,79,1,50.0,numeric,"{""Score"": 50}",1,typ1,typ1_767,,id,True
838,838,70,1,85.0,numeric,"{""Score"": 85}",1,typ1,typ1_768,,id,True
439,439,70,1,95.0,numeric,"{""Score"": 95}",1,typ1,typ1_769,,id,True
243,243,48,1,90.0,numeric,"{""Score"": 90}",1,typ1,typ1_770,,id,True
890,890,38,1,20.0,numeric,"{""Score"": 20}",1,typ1,typ1_771,,id,True
286,286,73,1,30.0,numeric,"{""Score"": 30}",1,typ1,typ1_772,,id,True
734,734,68,1,95.0,numeric,"{""Score"": 95}",1,typ1,typ1_773,,id,True
619,619,58,1,50.0,numeric,"{""Score"": 50}",1,typ1,typ1_774,,id,True
295,295,68,1,85.0,numeric,"{""Score"": 85}",1,typ1,typ1_775,,id,True
186,186,83,1,0.0,numeric,"{""Score"": 0}",1,typ1,typ1_776,,id,True
628,628,44,1,95.0,numeric,"{""Score"": 95}",1,typ1,typ1_777,,id,True
122,122,55,1,95.0,numeric,"{""Score"": 95}",1,typ1,typ1_778,,id,True
677,677,41,1,20.0,numeric,"{""Score"": 20}",1,typ1,typ1_779,,id,True
262,262,31,1,0.0,numeric,"{""Score"": 0}",1,typ1,typ1_780,,id,True
438,438,27,1,70.0,numeric,"{""Score"": 70}",1,typ1,typ1_781,,id,True
409,409,33,1,50.0,numeric,"{""Score"": 50}",1,typ1,typ1_782,,id,True
496,496,18,1,0.0,numeric,"{""Score"": 0}",1,typ1,typ1_783,,id,True
521,521,34,1,70.0,numeric,"{""Score"": 70}",1,typ1,typ1_784,,id,True
765,765,38,1,10.0,numeric,"{""Score"": 10}",1,typ1,typ1_785,,id,True
407,407,58,1,20.0,numeric,"{""Score"": 20}",1,typ1,typ1_786,,id,True
419,419,54,1,0.0,numeric,"{""Score"": 0}",1,typ1,typ1_787,,id,True
452,452,47,1,95.0,numeric,"{""Score"": 95}",1,typ1,typ1_788,,id,True
446,446,46,1,40.0,numeric,"{""Score"": 40}",1,typ1,typ1_789,,id,True
196,196,74,1,85.0,numeric,"{""Score"": 85}",1,typ1,typ1_790,,id,True
226,226,37,1,0.0,numeric,"{""Score"": 0}",1,typ1,typ1_791,,id,True
859,859,21,1,50.0,numeric,"{""Score"": 50}",1,typ1,typ1_792,,id,True
762,762,56,1,50.0,numeric,"{""Score"": 50}",1,typ1,typ1_793,,id,True
256,256,40,1,90.0,numeric,"{""Score"": 90}",1,typ1,typ1_794,,id,True
406,406,60,1,95.0,numeric,"{""Score"": 95}",1,typ1,typ1_795,,id,True
102,102,51,1,70.0,numeric,"{""Score"": 70}",1,typ1,typ1_796,,id,True
314,314,58,1,85.0,numeric,"{""Score"": 85}",1,typ1,typ1_797,,id,True
76,76,42,1,85.0,numeric,"{""Score"": 85}",1,typ1,typ1_798,,id,True
631,631,79,1,85.0,numeric,"{""Score"": 85}",1,typ1,typ1_799,,id,True
749,749,26,1,0.0,numeric,"{""Score"": 0}",1,typ1,typ1_800,,id,True
626,626,76,1,90.0,numeric,"{""Score"": 90}",1,typ1,typ1_801,,id,True
95,95,54,1,80.0,numeric,"{""Score"": 80}",1,typ1,typ1_802,,id,True
170,170,66,1,80.0,numeric,"{""Score"": 80}",1,typ1,typ1_803,,id,True
889,889,84,1,20.0,numeric,"{""Score"": 20}",1,typ1,typ1_804,,id,True
94,94,87,1,70.0,numeric,"{""Score"": 70}",1,typ1,typ1_805,,id,True
214,214,130,1,95.0,numeric,"{""Score"": 95}",1,typ1,typ1_806,,id,True
38,38,46,1,70.0,numeric,"{""Score"": 70}",1,typ1,typ1_807,,id,True
773,773,77,1,10.0,numeric,"{""Score"": 10}",1,typ1,typ1_808,,id,True
36,36,36,1,85.0,numeric,"{""Score"": 85}",1,typ1,typ1_809,,id,True
180,180,61,1,70.0,numeric,"{""Score"": 70}",1,typ1,typ1_810,,id,True
176,176,29,1,85.0,numeric,"{""Score"": 85}",1,typ1,typ1_811,,id,True
819,819,68,1,90.0,numeric,"{""Score"": 90}",1,typ1,typ1_812,,id,True
495,495,84,1,10.0,numeric,"{""Score"": 10}",1,typ1,typ1_813,,id,True
502,502,13,1,50.0,numeric,"{""Score"": 50}",1,typ1,typ1_814,,id,True
215,215,70,1,90.0,numeric,"{""Score"": 90}",1,typ1,typ1_815,,id,True
394,394,59,1,10.0,numeric,"{""Score"": 10}",1,typ1,typ1_816,,id,True
719,719,73,1,85.0,numeric,"{""Score"": 85}",1,typ1,typ1_817,,id,True
212,212,61,1,0.0,numeric,"{""Score"": 0}",1,typ1,typ1_818,,id,True
643,643,59,1,50.0,numeric,"{""Score"": 50}",1,typ1,typ1_819,,id,True
582,582,46,1,85.0,numeric,"{""Score"": 85}",1,typ1,typ1_820,,id,True
131,131,51,1,90.0,numeric,"{""Score"": 90}",1,typ1,typ1_821,,id,True
362,362,69,1,95.0,numeric,"{""Score"": 95}",1,typ1,typ1_822,,id,True
460,460,48,1,50.0,numeric,"{""Score"": 50}",1,typ1,typ1_823,,id,True
185,185,54,1,85.0,numeric,"{""Score"": 85}",1,typ1,typ1_824,,id,True
13,13,64,1,85.0,numeric,"{""Score"": 85}",1,typ1,typ1_825,,id,True
0,0,43,1,50.0,numeric,"{""Score"": 50}",1,typ1,typ1_826,,id,True
693,693,20,1,50.0,numeric,"{""Score"": 50}",1,typ1,typ1_827,,id,True
475,475,72,1,95.0,numeric,"{""Score"": 95}",1,typ1,typ1_828,,id,True
347,347,76,1,95.0,numeric,"{""Score"": 95}",1,typ1,typ1_829,,id,True
488,488,47,1,85.0,numeric,"{""Score"": 85}",1,typ1,typ1_830,,id,True
68,68,60,1,90.0,numeric,"{""Score"": 90}",1,typ1,typ1_831,,id,True
891,891,76,1,85.0,numeric,"{""Score"": 85}",1,typ1,typ1_832,,id,True
17,17,58,1,20.0,numeric,"{""Score"": 20}",1,typ1,typ1_833,,id,True
30,30,48,1,20.0,numeric,"{""Score"": 20}",1,typ1,typ1_834,,id,True
618,618,71,1,75.0,numeric,"{""Score"": 75}",1,typ1,typ1_835,,id,True
525,525,53,1,80.0,numeric,"{""Score"": 80}",1,typ1,typ1_836,,id,True
584,584,64,1,95.0,numeric,"{""Score"": 95}",1,typ1,typ1_837,,id,True
273,273,69,1,90.0,numeric,"{""Score"": 90}",1,typ1,typ1_838,,id,True
714,714,38,1,30.0,numeric,"{""Score"": 30}",1,typ1,typ1_839,,id,True
437,437,47,1,85.0,numeric,"{""Score"": 85}",1,typ1,typ1_840,,id,True
192,192,61,1,10.0,numeric,"{""Score"": 10}",1,typ1,typ1_841,,id,True
274,274,47,1,85.0,numeric,"{""Score"": 85}",1,typ1,typ1_842,,id,True
172,172,57,1,90.0,numeric,"{""Score"": 90}",1,typ1,typ1_843,,id,True
806,806,67,1,90.0,numeric,"{""Score"": 90}",1,typ1,typ1_844,,id,True
679,679,78,1,90.0,numeric,"{""Score"": 90}",1,typ1,typ1_845,,id,True
303,303,67,1,85.0,numeric,"{""Score"": 85}",1,typ1,typ1_846,,id,True
369,369,85,1,90.0,numeric,"{""Score"": 90}",1,typ1,typ1_847,,id,True
238,238,39,1,90.0,numeric,"{""Score"": 90}",1,typ1,typ1_848,,id,True
824,824,63,1,80.0,numeric,"{""Score"": 80}",1,typ1,typ1_849,,id,True
283,283,58,1,0.0,numeric,"{""Score"": 0}",1,typ1,typ1_850,,id,True
181,181,70,1,90.0,numeric,"{""Score"": 90}",1,typ1,typ1_851,,id,True
63,63,58,1,50.0,numeric,"{""Score"": 50}",1,typ1,typ1_852,,id,True
403,403,71,1,30.0,numeric,"{""Score"": 30}",1,typ1,typ1_853,,id,True
478,478,68,1,85.0,numeric,"{""Score"": 85}",1,typ1,typ1_854,,id,True
617,617,75,1,85.0,numeric,"{""Score"": 85}",1,typ1,typ1_855,,id,True
2,2,27,1,20.0,numeric,"{""Score"": 20}",1,typ1,typ1_856,,id,True
336,336,60,1,95.0,numeric,"{""Score"": 95}",1,typ1,typ1_857,,id,True
763,763,72,1,85.0,numeric,"{""Score"": 85}",1,typ1,typ1_858,,id,True
695,695,69,1,85.0,numeric,"{""Score"": 85}",1,typ1,typ1_859,,id,True
782,782,50,1,80.0,numeric,"{""Score"": 80}",1,typ1,typ1_860,,id,True
317,317,52,1,90.0,numeric,"{""Score"": 90}",1,typ1,typ1_861,,id,True
705,705,56,1,20.0,numeric,"{""Score"": 20}",1,typ1,typ1_862,,id,True
431,431,40,1,50.0,numeric,"{""Score"": 50}",1,typ1,typ1_863,,id,True
49,49,39,1,20.0,numeric,"{""Score"": 20}",1,typ1,typ1_864,,id,True
135,135,46,1,50.0,numeric,"{""Score"": 50}",1,typ1,typ1_865,,id,True
897,897,67,1,85.0,numeric,"{""Score"": 85}",1,typ1,typ1_866,,id,True
603,603,50,1,95.0,numeric,"{""Score"": 95}",1,typ1,typ1_867,,id,True
4,4,51,1,85.0,numeric,"{""Score"": 85}",1,typ1,typ1_868,,id,True
612,612,61,1,80.0,numeric,"{""Score"": 80}",1,typ1,typ1_869,,id,True
723,723,78,1,80.0,numeric,"{""Score"": 80}",1,typ1,typ1_870,,id,True
757,757,32,1,95.0,numeric,"{""Score"": 95}",1,typ1,typ1_871,,id,True
141,141,34,1,20.0,numeric,"{""Score"": 20}",1,typ1,typ1_872,,id,True
415,415,54,1,0.0,numeric,"{""Score"": 0}",1,typ1,typ1_873,,id,True
667,667,74,1,0.0,numeric,"{""Score"": 0}",1,typ1,typ1_874,,id,True
386,386,48,1,0.0,numeric,"{""Score"": 0}",1,typ1,typ1_875,,id,True
86,86,15,1,50.0,numeric,"{""Score"": 50}",1,typ1,typ1_876,,id,True
93,93,19,1,20.0,numeric,"{""Score"": 20}",1,typ1,typ1_877,,id,True
649,649,65,1,80.0,numeric,"{""Score"": 80}",1,typ1,typ1_878,,id,True
507,507,72,1,80.0,numeric,"{""Score"": 80}",1,typ1,typ1_879,,id,True
570,570,29,1,80.0,numeric,"{""Score"": 80}",1,typ1,typ1_880,,id,True
316,316,45,1,20.0,numeric,"{""Score"": 20}",1,typ1,typ1_881,,id,True
875,875,33,1,50.0,numeric,"{""Score"": 50}",1,typ1,typ1_882,,id,True
228,228,61,1,90.0,numeric,"{""Score"": 90}",1,typ1,typ1_883,,id,True
655,655,60,1,50.0,numeric,"{""Score"": 50}",1,typ1,typ1_884,,id,True
280,280,47,1,85.0,numeric,"{""Score"": 85}",1,typ1,typ1_885,,id,True
752,752,35,1,80.0,numeric,"{""Score"": 80}",1,typ1,typ1_886,,id,True
802,802,81,1,20.0,numeric,"{""Score"": 20}",1,typ1,typ1_887,,id,True
526,526,85,1,95.0,numeric,"{""Score"": 95}",1,typ1,typ1_888,,id,True
738,738,45,1,90.0,numeric,"{""Score"": 90}",1,typ1,typ1_889,,id,True
578,578,39,1,50.0,numeric,"{""Score"": 50}",1,typ1,typ1_890,,id,True
53,53,70,1,80.0,numeric,"{""Score"": 80}",1,typ1,typ1_891,,id,True
866,866,79,1,95.0,numeric,"{""Score"": 95}",1,typ1,typ1_892,,id,True
350,350,58,1,90.0,numeric,"{""Score"": 90}",1,typ1,typ1_893,,id,True
79,79,59,1,85.0,numeric,"{""Score"": 85}",1,typ1,typ1_894,,id,True
855,855,91,1,85.0,numeric,"{""Score"": 85}",1,typ1,typ1_895,,id,True
871,871,68,1,95.0,numeric,"{""Score"": 95}",1,typ1,typ1_896,,id,True
835,835,49,1,50.0,numeric,"{""Score"": 50}",1,typ1,typ1_897,,id,True
792,792,55,1,70.0,numeric,"{""Score"": 70}",1,typ1,typ1_898,,id,True
520,520,41,1,50.0,numeric,"{""Score"": 50}",1,typ1,typ1_899,,id,True
433,433,82,1,10.0,numeric,"{""Score"": 10}",1,typ2,typ2_0,,id,True
789,789,98,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_1,,id,True
687,687,52,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_2,,id,True
24,24,81,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_3,,id,True
482,482,47,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_4,,id,True
259,259,63,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_5,,id,True
44,44,22,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_6,,id,True
637,637,77,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_7,,id,True
598,598,61,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_8,,id,True
454,454,62,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_9,,id,True
493,493,54,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_10,,id,True
178,178,23,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_11,,id,True
553,553,93,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_12,,id,True
374,374,65,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_13,,id,True
796,796,56,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_14,,id,True
330,330,49,1,95.0,numeric,"{""Score"": 95}",1,typ2,typ2_15,,id,True
634,634,64,1,20.0,numeric,"{""Score"": 20}",1,typ2,typ2_16,,id,True
883,883,47,1,95.0,numeric,"{""Score"": 95}",1,typ2,typ2_17,,id,True
644,644,30,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_18,,id,True
768,768,33,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_19,,id,True
726,726,75,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_20,,id,True
391,391,55,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_21,,id,True
786,786,9,1,90.0,numeric,"{""Score"": 90}",1,typ2,typ2_22,,id,True
124,124,49,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_23,,id,True
198,198,65,1,95.0,numeric,"{""Score"": 95}",1,typ2,typ2_24,,id,True
40,40,40,1,75.0,numeric,"{""Score"": 75}",1,typ2,typ2_25,,id,True
494,494,62,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_26,,id,True
191,191,96,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_27,,id,True
829,829,72,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_28,,id,True
244,244,68,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_29,,id,True
784,784,47,1,75.0,numeric,"{""Score"": 75}",1,typ2,typ2_30,,id,True
822,822,44,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_31,,id,True
602,602,27,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_32,,id,True
143,143,66,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_33,,id,True
422,422,53,1,20.0,numeric,"{""Score"": 20}",1,typ2,typ2_34,,id,True
134,134,73,1,70.0,numeric,"{""Score"": 70}",1,typ2,typ2_35,,id,True
107,107,44,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_36,,id,True
149,149,75,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_37,,id,True
106,106,64,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_38,,id,True
205,205,62,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_39,,id,True
146,146,80,1,90.0,numeric,"{""Score"": 90}",1,typ2,typ2_40,,id,True
287,287,40,1,80.0,numeric,"{""Score"": 80}",1,typ2,typ2_41,,id,True
358,358,122,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_42,,id,True
164,164,76,1,85.0,numeric,"{""Score"": 85}",1,typ2,typ2_43,,id,True
171,171,56,1,50.0,numeric,"{""Score"": 50}",1,typ2,typ2_44,,id,True
125,125,61,1,90.0,numeric,"{""Score"": 90}",1,typ2,typ2_45,,id,True
19,19,65,1,90.0,numeric,"{""Score"": 90}",1,typ2,typ2_46,,id,True
